RebalanceDate,train_start,train_end,sample_size,objective,success,message,expected_return,expected_volatility,turnover,constraint_violations
2016-01-29,2015-01-30,2016-01-29,252,min_variance,True,Optimization terminated successfully,-0.047479417686838575,0.12139374146044248,0.015955450652934307,
2016-02-01,2015-02-02,2016-02-01,252,min_variance,True,Optimization terminated successfully,-0.04015765674075478,0.12129348639084801,0.0023612410870522,
2016-02-02,2015-02-03,2016-02-02,252,min_variance,True,Optimization terminated successfully,-0.0624227895076772,0.12189449360478789,0.028184268724397252,
2016-02-03,2015-02-04,2016-02-03,252,min_variance,True,Optimization terminated successfully,-0.06284338354004734,0.12184001909917723,0.011128246830400462,
2016-02-04,2015-02-05,2016-02-04,252,min_variance,True,Optimization terminated successfully,-0.0560341811048634,0.12192436565731381,0.009893854837778387,
2016-02-05,2015-02-06,2016-02-05,252,min_variance,True,Optimization terminated successfully,-0.0732588250803349,0.1218849190913581,0.015704735233999734,
2016-02-08,2015-02-09,2016-02-08,252,min_variance,True,Optimization terminated successfully,-0.07149867675543242,0.12176665545796524,0.00684228053795631,
2016-02-09,2015-02-10,2016-02-09,252,min_variance,True,Optimization terminated successfully,-0.07137002783531793,0.12176632576285948,0.0029107448487014215,
2016-02-10,2015-02-11,2016-02-10,252,min_variance,True,Optimization terminated successfully,-0.07603341975692325,0.12161286155556406,0.0,
2016-02-11,2015-02-12,2016-02-11,252,min_variance,True,Optimization terminated successfully,-0.07285015152073386,0.12157333304210159,0.0015625711005797715,
2016-02-12,2015-02-13,2016-02-12,252,min_variance,True,Optimization terminated successfully,-0.06856587094297231,0.12204671672961984,0.015716296095696917,
2016-02-16,2015-02-17,2016-02-16,252,min_variance,True,Optimization terminated successfully,-0.06777558738934866,0.1220922003096278,0.0,
2016-02-17,2015-02-18,2016-02-17,252,min_variance,True,Optimization terminated successfully,-0.05108685859616432,0.12286420580626516,0.004082977100683607,
2016-02-18,2015-02-19,2016-02-18,252,min_variance,True,Optimization terminated successfully,-0.04857064723409626,0.12292185788206908,0.0,
2016-02-19,2015-02-20,2016-02-19,252,min_variance,True,Optimization terminated successfully,-0.04908311469272211,0.12292909840223058,0.0,
2016-02-22,2015-02-23,2016-02-22,252,min_variance,True,Optimization terminated successfully,-0.046876808050315355,0.12303481814494704,0.004427893530878278,
2016-02-23,2015-02-24,2016-02-23,252,min_variance,True,Optimization terminated successfully,-0.05226163105675363,0.12318302605973976,0.0023496158902893286,
2016-02-24,2015-02-25,2016-02-24,252,min_variance,True,Optimization terminated successfully,-0.05168536325712063,0.12320429089374935,0.003461591892013433,
2016-02-25,2015-02-26,2016-02-25,252,min_variance,True,Optimization terminated successfully,-0.042239037142083755,0.12359737005669832,0.0,
2016-02-26,2015-02-27,2016-02-26,252,min_variance,True,Optimization terminated successfully,-0.04506513830724236,0.12363576045117575,0.0012118514905043844,
2016-02-29,2015-03-02,2016-02-29,252,min_variance,True,Optimization terminated successfully,-0.04576670219218622,0.12365102451084843,0.0,
2016-03-01,2015-03-03,2016-03-01,252,min_variance,True,Optimization terminated successfully,-0.031889128383133084,0.12465724124096347,0.019384935014219565,
2016-03-02,2015-03-04,2016-03-02,252,min_variance,True,Optimization terminated successfully,-0.02123004192090435,0.12478480064329821,0.0017153395452766305,
2016-03-03,2015-03-05,2016-03-03,252,min_variance,True,Optimization terminated successfully,-0.008458021431891404,0.1250110746632062,0.00962705727013261,
2016-03-04,2015-03-06,2016-03-04,252,min_variance,True,Optimization terminated successfully,-0.006553132093219142,0.12503845421882118,0.0012337187765502937,
2016-03-07,2015-03-09,2016-03-07,252,min_variance,True,Optimization terminated successfully,0.013500671334710746,0.12387483667345196,0.0017100070276246143,
2016-03-08,2015-03-10,2016-03-08,252,min_variance,True,Optimization terminated successfully,0.0007953624300782846,0.12424217305755175,0.007302397772572293,
2016-03-09,2015-03-11,2016-03-09,252,min_variance,True,Optimization terminated successfully,0.01595113925430175,0.12349657880110272,0.017122069890457687,
2016-03-10,2015-03-12,2016-03-10,252,min_variance,True,Optimization terminated successfully,0.021693326385672573,0.12354206741586383,0.0,
2016-03-11,2015-03-13,2016-03-11,252,min_variance,True,Optimization terminated successfully,0.02209488159169471,0.12352655756127552,0.011743234420556796,
2016-03-14,2015-03-16,2016-03-14,252,min_variance,True,Optimization terminated successfully,0.021616661342293713,0.12354110835266802,3.469446951953614e-17,
2016-03-15,2015-03-17,2016-03-15,252,min_variance,True,Optimization terminated successfully,0.01042746542788341,0.12320945725303811,0.021795672987448094,
2016-03-16,2015-03-18,2016-03-16,252,min_variance,True,Optimization terminated successfully,0.024968865297152837,0.12356094901971704,0.012459347227590905,
2016-03-17,2015-03-19,2016-03-17,252,min_variance,True,Optimization terminated successfully,0.014311013590924505,0.12278282898564616,0.01964858608587327,
2016-03-18,2015-03-20,2016-03-18,252,min_variance,True,Optimization terminated successfully,0.020740715189786922,0.12269543844955776,0.006088383292446072,
2016-03-21,2015-03-23,2016-03-21,252,min_variance,True,Optimization terminated successfully,0.007327993052897682,0.12222089836698931,0.018541427828261035,
2016-03-22,2015-03-24,2016-03-22,252,min_variance,True,Optimization terminated successfully,0.005681242063673979,0.12221147630762642,0.001386055634916963,
2016-03-23,2015-03-25,2016-03-23,252,min_variance,True,Optimization terminated successfully,-0.0015426656616041746,0.12269157651451254,0.026557883625018295,
2016-03-24,2015-03-26,2016-03-24,252,min_variance,True,Optimization terminated successfully,0.0068629623858106,0.12237792098503181,0.012830792118549508,
2016-03-28,2015-03-27,2016-03-28,252,min_variance,True,Optimization terminated successfully,0.00928371184836442,0.12238297040601004,0.0,
2016-03-29,2015-03-30,2016-03-29,252,min_variance,True,Optimization terminated successfully,0.02028477721358858,0.12289555866209886,0.0176874764483074,
2016-03-30,2015-03-31,2016-03-30,252,min_variance,True,Optimization terminated successfully,0.015378512493557449,0.12277642410348177,0.007338950941291907,
2016-03-31,2015-04-01,2016-03-31,252,min_variance,True,Optimization terminated successfully,0.02079825346759099,0.12259172870531496,0.004523162550197734,
2016-04-01,2015-04-02,2016-04-01,252,min_variance,True,Optimization terminated successfully,0.01888382797745178,0.12257614835146999,0.011998282192945502,
2016-04-04,2015-04-06,2016-04-04,252,min_variance,True,Optimization terminated successfully,0.0119247177644566,0.12262911343056618,0.0033050485887171095,
2016-04-05,2015-04-07,2016-04-05,252,min_variance,True,Optimization terminated successfully,-0.0016947684689928117,0.12244652956720857,0.0013884162229164498,
2016-04-06,2015-04-08,2016-04-06,252,min_variance,True,Optimization terminated successfully,0.008614717831219889,0.12259116810375069,0.005088615451892656,
