Date,train_start,train_end,sample_size,objective,success,message,expected_return,expected_volatility,turnover,constraint_violations
2025-06-30,2024-06-27,2025-06-30,252,min_variance,True,Optimization terminated successfully,0.28060232873570434,0.14188385408983814,0.0034460296717496453,
2025-07-31,2024-07-30,2025-07-31,252,min_variance,True,Optimization terminated successfully,0.2665650838246403,0.13926766379094985,0.004128081191403288,
2025-08-29,2024-08-28,2025-08-29,252,min_variance,True,Optimization terminated successfully,0.25659926252331,0.13479991246255346,0.038915461540312626,
2025-09-30,2024-09-27,2025-09-30,252,min_variance,True,Optimization terminated successfully,0.2920563127215308,0.13301956238945842,0.032933483001353986,
2025-10-31,2024-10-30,2025-10-31,252,min_variance,True,Optimization terminated successfully,0.29136909534048505,0.14130988165446637,0.04357687575153176,
2025-11-28,2024-11-26,2025-11-28,252,min_variance,True,Optimization terminated successfully,0.3329753423807448,0.14237922399772124,0.017767023970872486,
2025-12-31,2024-12-30,2025-12-31,252,min_variance,True,Optimization terminated successfully,0.3397265028583885,0.1414595817322381,0.020589875585368712,
2026-01-30,2025-01-30,2026-01-30,252,min_variance,True,Optimization terminated successfully,0.34919747678696594,0.14989775750411513,0.07301081450290622,
2026-02-27,2025-02-27,2026-02-27,252,min_variance,True,Optimization terminated successfully,0.34779356076148704,0.1565207663203113,0.033922099582077064,
2026-03-31,2025-03-31,2026-03-31,252,min_variance,True,Optimization terminated successfully,0.28574828690053317,0.16303185406266,0.04655618382118229,
